"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","MEATCONSUMP","PIG","KG_CAP","A","2007",0.255,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2008",0.247,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2009",0.244,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2010",0.235,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2011",0.228,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2012",0.221,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2013",0.216,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2014",0.211,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2015",0.205,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2016",0.187,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2017",0.178,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2018",0.173,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2019",0.169,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2020",0.168,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2021",0.165,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2022",0.163,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2023",0.16,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2024",0.157,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2025",0.155,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2026",0.152,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2027",0.149,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2028",0.145,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2029",0.142,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1990",0.396,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1991",0.518,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1992",0.525,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1993",0.579,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1994",0.584,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1995",0.588,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1996",0.593,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1997",0.586,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1998",0.639,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","1999",0.689,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2000",0.755,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2001",0.791,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2002",0.91,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2003",0.987,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2004",1.047,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2005",1.107,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2006",1.177,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2007",1.335,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2008",1.409,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2009",1.536,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2010",1.589,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2011",1.768,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2012",1.886,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2013",1.977,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2014",2.085,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2015",2.207,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2016",2.278,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2017",2.327,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2018",2.405,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2019",2.403,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2020",2.517,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2021",2.586,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2022",2.652,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2023",2.721,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2024",2.786,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2025",2.859,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2026",2.934,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2027",3.009,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2028",3.086,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2029",3.162,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.61,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.606,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.601,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.594,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.585,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.6,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.596,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.594,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.588,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.58,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.567,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.567,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.559,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.545,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.559,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.57,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.581,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.591,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.568,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.518,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.543,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.532,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.518,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.5,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.488,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.477,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.48,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.468,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.464,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.458,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.458,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.459,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.459,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.459,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.459,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.46,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.46,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.461,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.462,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2029",0.462,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1990",1.18,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1991",1.188,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1992",1.292,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1993",1.475,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1994",1.413,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1995",1.314,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1996",1.46,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1997",1.492,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1998",1.364,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","1999",1.289,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.398,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.32,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.249,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.338,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.579,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.312,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.443,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.303,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.454,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.557,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2010",1.702,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2011",1.721,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2012",1.662,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2013",1.682,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2014",1.732,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2015",1.658,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2016",1.888,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2017",1.89,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2018",2.034,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2019",2.159,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2020",2.178,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2021",2.203,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2022",2.226,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2023",2.25,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2024",2.274,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2025",2.301,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2026",2.327,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2027",2.355,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2028",2.384,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2029",2.414,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1990",2.351,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1991",2.429,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1992",2.435,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1993",2.544,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1994",2.657,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1995",2.268,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1996",2.341,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1997",2.438,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1998",2.358,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","1999",2.057,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2000",1.529,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2001",1.525,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2002",1.666,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2003",1.761,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2004",0.678,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2005",0.607,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2006",0.678,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2007",0.773,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2008",0.697,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2009",0.653,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2010",0.683,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2011",0.716,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2012",0.73,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2013",0.931,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2014",0.933,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2015",1.015,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2016",1.033,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2017",1.02,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2018",1.019,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2019",1.011,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2020",1.008,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2021",1.021,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2022",1.03,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2023",1.036,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2024",1.043,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2025",1.048,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2026",1.052,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2027",1.054,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2028",1.056,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2029",1.06,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",2.468,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",2.783,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",2.567,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",3.222,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",3.704,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",3.918,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",4.178,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",3.903,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",2.645,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",2.642,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",3.46,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",3.788,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",4.461,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",4.531,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",4.779,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",4.468,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",4.934,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",5.084,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",5.166,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",5.27,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",5.666,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",6.051,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",6.24,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",6.53,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",6.8,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",7.041,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",7.9,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",7.666,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",7.546,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",7.764,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",7.903,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",8.052,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",8.214,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",8.375,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",8.543,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",8.702,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",8.862,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2027",9.005,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2028",9.159,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2029",9.317,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.438,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.452,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.467,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.515,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.454,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.425,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.437,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.468,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.351,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.33,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.328,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.386,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.514,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.578,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.487,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.383,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.54,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.457,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.424,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.474,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.415,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.409,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.392,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.377,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.382,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.383,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.39,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.425,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.429,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.432,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.429,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.429,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.431,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.434,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.436,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.438,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.44,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2027",0.442,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2028",0.443,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2029",0.444,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1990",4.302,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1991",3.56,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1992",3.436,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1993",3.858,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1994",3.708,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1995",3.57,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1996",4.388,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1997",4.317,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1998",4.265,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","1999",3.523,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2000",3.291,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2001",3.558,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.867,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2003",3.809,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2004",4.214,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2005",3.954,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2006",4.726,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.961,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.426,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.45,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2010",5.647,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2011",5.192,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.561,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.496,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.784,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2015",5.007,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2016",5.274,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2017",5.459,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2018",5.65,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2019",5.711,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2020",5.77,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2021",5.852,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2022",5.926,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2023",6,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2024",6.075,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2025",6.152,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2026",6.223,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2027",6.295,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2028",6.366,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2029",6.439,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1990",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1991",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1992",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1993",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1994",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1995",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1996",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1997",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1998",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","1999",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2000",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2001",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2002",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2003",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2004",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2005",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2006",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2007",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2008",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2009",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2010",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2011",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2012",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2013",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2014",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2015",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2016",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2017",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2018",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2019",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2020",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2021",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2022",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2023",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2024",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2025",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2026",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2027",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2028",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2029",0,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",6.186,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.702,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",8.556,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",9.382,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",9.368,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",9.567,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.746,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",10.211,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",10.294,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",10.211,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",11.047,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",11.633,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.222,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",14.152,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",14.802,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",15.435,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",16.756,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",18.381,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",18.931,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",19.282,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",19.836,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",21.34,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",21.829,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",22.289,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",22.296,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",22.337,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",22.695,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",23.075,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",23.009,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",23.226,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",23.474,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",23.67,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",23.873,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",24.084,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",24.307,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",24.537,
